Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.36412500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
1.87854350e-05,1.28906250e-03
1.88254350e-05,1.04531250e-03
1.88654350e-05,5.93750000e-04
1.89054350e-05,4.81562500e-03
1.89454350e-05,3.72500000e-03
1.89854350e-05,1.12500000e-03
1.90254350e-05,-1.57968750e-03
1.90654350e-05,-1.06406250e-03
1.91054350e-05,-3.82031250e-03
1.91454350e-05,-3.21875000e-04
1.91854350e-05,2.25312500e-03
1.92254350e-05,7.48437500e-04
1.92654350e-05,2.64687500e-03
1.93054350e-05,1.35625000e-03
1.93454350e-05,-1.29531250e-03
1.93854350e-05,-4.25312500e-03
1.94254350e-05,-3.67812500e-03
1.94654350e-05,-1.17968750e-03
1.95054350e-05,4.15625000e-04
1.95454350e-05,3.07812500e-04
1.95854350e-05,1.07968750e-03
1.96254350e-05,-3.78125000e-04
1.96654350e-05,2.34062500e-03
1.97054350e-05,4.90937500e-03
1.97454350e-05,2.74843750e-03
1.97854350e-05,-3.91875000e-03
1.98254350e-05,-4.28125000e-04
1.98654350e-05,-2.51718750e-03
1.99054350e-05,-5.42500000e-03
1.99454350e-05,-4.75781250e-03
1.99854350e-05,-3.67031250e-03
2.00254350e-05,1.10000000e-03
2.00654350e-05,3.58281250e-03
2.01054350e-05,-4.17187500e-04
2.01454350e-05,-4.99062500e-03
2.01854350e-05,9.85937500e-04
2.02254350e-05,-2.98593750e-03
2.02654350e-05,-2.53593750e-03
2.03054350e-05,1.81718750e-03
2.03454350e-05,6.70312500e-04
2.03854350e-05,5.31250000e-05
2.04254350e-05,7.39062500e-04
2.04654350e-05,1.37968750e-03
2.05054350e-05,1.06250000e-03
2.05454350e-05,-2.02343750e-03
2.05854350e-05,-6.57812500e-04
2.06254350e-05,1.42968750e-03
2.06654350e-05,-2.21562500e-03
2.07054350e-05,2.10937500e-04
2.07454350e-05,3.59375000e-05
2.07854350e-05,1.88750000e-03
2.08254350e-05,2.80000000e-03
2.08654350e-05,1.26093750e-03
2.09054350e-05,3.03593750e-03
2.09454350e-05,3.84687500e-03
2.09854350e-05,-1.23437500e-03
2.10254350e-05,-2.85156250e-03
2.10654350e-05,3.98437500e-04
2.11054350e-05,-1.37656250e-03
2.11454350e-05,-3.67187500e-03
2.11854350e-05,1.75000000e-04
2.12254350e-05,-2.81406250e-03
2.12654350e-05,-1.20781250e-03
2.13054350e-05,4.29218750e-03
2.13454350e-05,1.43906250e-03
2.13854350e-05,-3.36718750e-03
2.14254350e-05,3.00000000e-04
2.14654350e-05,-1.25937500e-03
2.15054350e-05,-8.39062500e-04
2.15454350e-05,4.33750000e-03
2.15854350e-05,4.49062500e-03
2.16254350e-05,-5.35937500e-04
2.16654350e-05,1.19687500e-03
2.17054350e-05,-7.87500000e-04
2.17454350e-05,-2.07812500e-03
2.17854350e-05,-1.68437500e-03
2.18254350e-05,-8.84375000e-04
2.18654350e-05,5.32812500e-04
2.19054350e-05,3.32343750e-03
2.19454350e-05,8.42187500e-04
2.19854350e-05,1.23281250e-03
2.20254350e-05,5.39062500e-04
2.20654350e-05,3.53125000e-04
2.21054350e-05,1.98750000e-03
2.21454350e-05,-1.58906250e-03
2.21854350e-05,-3.63750000e-03
2.22254350e-05,-2.42968750e-03
2.22654350e-05,-3.17343750e-03
2.23054350e-05,1.88750000e-03
2.23454350e-05,3.43281250e-03
2.23854350e-05,4.35000000e-03
2.24254350e-05,3.45468750e-03
2.24654350e-05,2.67343750e-03
2.25054350e-05,6.48437500e-04
2.25454350e-05,-2.58593750e-03
2.25854350e-05,-3.34375000e-04
2.26254350e-05,-3.27812500e-03
2.26654350e-05,-1.66718750e-03
2.27054350e-05,1.00156250e-03
2.27454350e-05,1.23125000e-03
2.27854350e-05,1.36875000e-03
2.28254350e-05,2.19531250e-03
2.28654350e-05,-1.31250000e-04
2.29054350e-05,7.17187500e-04
2.29454350e-05,8.68750000e-04
