Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.49612500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
1.39001550e-05,-3.40156250e-03
1.39401550e-05,-3.87500000e-04
1.39801550e-05,4.92031250e-03
1.40201550e-05,3.86875000e-03
1.40601550e-05,5.71093750e-03
1.41001550e-05,2.78125000e-04
1.41401550e-05,-3.42343750e-03
1.41801550e-05,-2.94843750e-03
1.42201550e-05,-2.85468750e-03
1.42601550e-05,4.07187500e-03
1.43001550e-05,1.66093750e-03
1.43401550e-05,-2.03593750e-03
1.43801550e-05,-5.47656250e-03
1.44201550e-05,-4.91093750e-03
1.44601550e-05,-2.66562500e-03
1.45001550e-05,-6.32812500e-04
1.45401550e-05,6.46875000e-04
1.45801550e-05,2.78906250e-03
1.46201550e-05,4.93750000e-03
1.46601550e-05,3.62187500e-03
1.47001550e-05,1.18125000e-03
1.47401550e-05,-2.82812500e-04
1.47801550e-05,-3.50468750e-03
1.48201550e-05,-1.71250000e-03
1.48601550e-05,-1.27656250e-03
1.49001550e-05,-2.49843750e-03
1.49401550e-05,-3.40625000e-03
1.49801550e-05,7.03125000e-05
1.50201550e-05,7.51562500e-04
1.50601550e-05,4.64062500e-04
1.51001550e-05,3.79531250e-03
1.51401550e-05,-2.34375000e-05
1.51801550e-05,-1.69062500e-03
1.52201550e-05,-7.81250000e-05
1.52601550e-05,-2.63593750e-03
1.53001550e-05,-1.10156250e-03
1.53401550e-05,2.92968750e-03
1.53801550e-05,-5.64062500e-04
1.54201550e-05,-3.87968750e-03
1.54601550e-05,1.85156250e-03
1.55001550e-05,5.05000000e-03
1.55401550e-05,2.12187500e-03
1.55801550e-05,3.45312500e-04
1.56201550e-05,-1.48125000e-03
1.56601550e-05,-4.30156250e-03
1.57001550e-05,-3.64218750e-03
1.57401550e-05,-5.93750000e-04
1.57801550e-05,2.49062500e-03
1.58201550e-05,-1.49375000e-03
1.58601550e-05,5.31250000e-05
1.59001550e-05,6.53593750e-03
1.59401550e-05,5.30781250e-03
1.59801550e-05,1.71875000e-05
1.60201550e-05,-2.88437500e-03
1.60601550e-05,-2.13906250e-03
1.61001550e-05,-3.52031250e-03
1.61401550e-05,1.38437500e-03
1.61801550e-05,-1.28437500e-03
1.62201550e-05,-1.10781250e-03
1.62601550e-05,-1.50937500e-03
1.63001550e-05,1.49062500e-03
